spot_location_1,spot_location_2,spot_location_3,gene,is_noise,clustermap
275,846,41,2,0,715.0
282,590,39,2,0,230.0
284,583,39,2,0,230.0
297,189,39,2,0,85.0
303,581,39,2,0,230.0
305,566,39,2,0,230.0
306,165,39,2,0,253.0
308,184,40,2,0,795.0
312,612,43,2,0,432.0
316,168,40,2,0,795.0
319,281,39,2,0,396.0
338,864,39,2,0,210.0
344,626,40,2,0,432.0
345,446,39,2,0,807.0
347,281,39,2,0,451.0
349,590,38,2,0,94.0
354,611,40,2,0,-1.0
357,401,39,2,0,815.0
358,123,40,2,0,90.0
365,847,40,2,0,123.0
366,117,38,2,0,90.0
375,142,42,2,0,86.0
376,372,40,2,0,1359.0
379,145,40,2,0,86.0
378,372,39,2,0,1359.0
382,751,40,2,0,452.0
384,453,39,2,0,233.0
383,485,41,2,0,1401.0
384,800,40,2,0,413.0
385,121,39,2,0,263.0
385,449,39,2,0,233.0
386,780,38,2,0,413.0
389,762,40,2,0,452.0
389,906,40,2,0,453.0
389,909,40,2,0,453.0
393,497,39,2,0,510.0
394,381,40,2,0,1359.0
395,468,40,2,0,1401.0
395,491,38,2,0,1401.0
395,874,39,2,0,453.0
396,415,40,2,-1,-1.0
398,426,39,2,0,-1.0
398,808,39,2,0,413.0
399,796,40,2,0,413.0
401,447,41,2,0,233.0
402,806,40,2,0,413.0
404,476,39,2,0,1401.0
405,423,39,2,0,-1.0
406,453,40,2,0,81.0
406,634,42,2,0,1455.0
412,539,41,2,0,378.0
412,871,40,2,0,-1.0
414,210,40,2,0,791.0
420,702,39,2,0,498.0
420,725,40,2,0,724.0
421,719,38,2,0,724.0
423,202,40,2,0,791.0
422,206,40,2,0,791.0
423,846,40,2,0,242.0
426,791,41,2,0,976.0
425,802,42,2,0,425.0
431,700,40,2,0,498.0
433,454,40,2,0,1396.0
433,806,39,2,0,425.0
439,589,39,2,0,499.0
439,207,39,2,0,791.0
440,705,39,2,0,725.0
443,731,38,2,0,402.0
446,520,39,2,0,392.0
449,186,40,2,-1,-1.0
449,761,39,2,0,976.0
451,592,39,2,0,1441.0
452,672,40,2,0,59.0
452,784,39,2,0,976.0
460,210,39,2,0,235.0
465,601,41,2,0,1441.0
468,633,39,2,0,388.0
480,278,41,2,0,244.0
498,701,38,2,0,82.0
500,559,40,2,0,243.0
513,185,38,2,0,481.0
560,426,40,2,0,380.0
570,725,41,2,0,237.0
574,393,42,2,0,238.0
575,410,39,2,0,238.0
577,324,39,2,0,885.0
584,401,39,2,0,76.0
584,435,38,2,0,380.0
587,188,43,2,0,416.0
588,184,39,2,0,416.0
587,425,40,2,0,380.0
607,193,42,2,0,1294.0
615,610,40,2,0,1094.0
642,410,40,2,0,515.0
665,394,41,2,0,53.0
683,452,41,2,-1,-1.0
693,329,40,2,0,773.0
694,638,40,2,0,428.0
705,528,40,2,0,1418.0
709,644,40,2,0,369.0
711,622,40,2,0,516.0
717,577,40,2,0,107.0
719,174,39,2,0,1152.0
724,662,39,2,0,91.0
756,619,40,2,0,363.0
757,672,39,2,0,394.0
759,711,40,2,0,447.0
766,37,42,2,-1,-1.0
768,665,39,2,0,1466.0
775,669,40,2,0,1466.0
813,1,41,2,-1,-1.0
856,39,40,2,0,1201.0
860,758,41,2,0,802.0
862,38,40,2,0,1201.0
865,34,39,2,-1,-1.0
871,881,41,2,0,517.0
878,511,39,2,0,398.0
885,894,40,2,0,517.0
895,514,38,2,0,216.0
908,519,39,2,0,72.0
913,935,40,2,0,225.0
919,917,40,2,0,225.0
938,965,39,2,0,1532.0
941,547,40,2,0,1061.0
959,975,41,2,0,1532.0
1004,537,41,2,0,239.0
1024,357,41,2,0,-1.0
3,676,42,2,0,757.0
43,582,41,2,0,220.0
45,551,39,2,0,1096.0
54,604,41,2,0,251.0
56,595,41,2,0,251.0
64,583,40,2,0,1437.0
87,568,41,2,0,1437.0
92,170,40,2,0,741.0
106,586,41,2,0,74.0
175,385,41,2,0,240.0
177,412,40,2,0,241.0
190,621,40,2,-1,-1.0
212,163,41,2,0,60.0
221,153,40,2,0,60.0
222,568,41,2,0,1433.0
223,556,41,2,0,1433.0
238,288,40,2,0,491.0
241,75,39,2,0,261.0
242,166,40,2,0,783.0
248,499,40,2,-1,-1.0
250,287,40,2,0,491.0
253,453,41,2,0,1387.0
256,178,42,2,0,373.0
293,224,43,2,0,267.0
293,233,41,2,0,267.0
301,166,40,2,0,253.0
306,238,40,2,0,474.0
310,595,41,2,0,230.0
314,595,41,2,0,230.0
317,117,39,2,0,277.0
321,597,42,2,0,432.0
319,621,40,2,0,432.0
332,142,43,2,-1,-1.0
340,448,41,2,0,807.0
345,590,42,2,0,94.0
348,442,41,2,0,807.0
350,458,39,2,0,67.0
353,412,41,2,0,815.0
363,734,41,2,0,1101.0
365,393,41,2,0,1359.0
367,621,39,2,0,94.0
368,240,41,2,-1,-1.0
372,498,40,2,0,770.0
378,499,42,2,0,510.0
379,617,40,2,0,94.0
384,577,41,2,0,94.0
386,786,41,2,0,413.0
393,500,40,2,0,510.0
395,797,40,2,0,413.0
404,386,40,2,0,528.0
406,821,40,2,0,425.0
409,458,41,2,0,81.0
415,811,41,2,0,425.0
415,869,41,2,0,-1.0
416,799,43,2,0,425.0
420,845,40,2,0,242.0
422,471,41,2,0,1396.0
420,512,42,2,0,42.0
425,549,40,2,0,378.0
425,724,45,2,0,724.0
431,557,41,2,0,401.0
434,834,39,2,0,242.0
442,763,41,2,0,976.0
448,207,44,2,0,235.0
454,202,41,2,0,235.0
461,205,42,2,0,235.0
465,225,41,2,0,24.0
465,193,40,2,0,784.0
469,601,40,2,0,1441.0
472,219,41,2,0,734.0
490,210,42,2,0,481.0
499,199,40,2,0,481.0
500,556,41,2,0,243.0
506,564,41,2,0,243.0
513,206,41,2,0,1298.0
517,669,40,2,0,397.0
518,625,42,2,0,1453.0
530,199,43,2,0,512.0
531,640,41,2,0,1453.0
533,505,40,2,0,234.0
536,555,41,2,-1,-1.0
558,179,41,2,0,103.0
561,177,41,2,0,103.0
564,318,41,2,0,885.0
564,388,41,2,0,238.0
569,476,40,2,0,83.0
577,403,41,2,0,238.0
578,322,40,2,0,885.0
582,438,39,2,0,380.0
607,355,41,2,0,-1.0
627,367,40,2,-1,-1.0
633,265,41,2,0,1317.0
646,440,40,2,0,356.0
672,394,41,2,0,53.0
686,460,40,2,-1,-1.0
692,595,41,2,0,70.0
732,584,41,2,0,107.0
735,681,40,2,0,394.0
754,710,40,2,0,447.0
772,672,39,2,0,1466.0
775,603,40,2,0,1447.0
776,554,41,2,0,250.0
779,600,42,2,0,1447.0
778,627,41,2,0,1448.0
779,610,42,2,0,1446.0
839,35,40,2,0,1201.0
878,884,42,2,0,517.0
885,525,41,2,0,398.0
890,507,40,2,0,216.0
912,924,40,2,0,225.0
5,630,41,2,-1,-1.0
25,504,42,2,0,720.0
40,546,42,2,0,1096.0
81,219,42,2,-1,-1.0
84,629,42,2,0,486.0
88,580,42,2,0,1437.0
105,618,41,2,0,486.0
130,1023,44,2,0,-1.0
135,625,41,2,-1,-1.0
143,88,42,2,0,1231.0
156,1007,43,2,-1,-1.0
183,456,43,2,0,44.0
191,540,40,2,0,236.0
217,584,41,2,0,1433.0
228,460,40,2,0,1392.0
236,565,42,2,0,1433.0
236,574,43,2,0,1433.0
239,584,42,2,0,1438.0
276,664,42,2,0,410.0
279,661,41,2,0,410.0
291,628,42,2,-1,-1.0
297,573,41,2,0,255.0
305,616,41,2,-1,-1.0
306,234,41,2,0,474.0
306,604,41,2,0,230.0
308,599,42,2,0,230.0
321,603,41,2,0,432.0
323,618,44,2,0,432.0
325,568,41,2,0,66.0
335,631,41,2,0,432.0
335,607,42,2,0,432.0
343,635,41,2,0,432.0
344,112,42,2,0,277.0
348,400,42,2,0,815.0
352,646,41,2,0,661.0
352,132,41,2,0,277.0
352,519,41,2,0,371.0
356,480,41,2,0,67.0
359,282,42,2,0,451.0
364,444,41,2,0,67.0
366,416,43,2,0,866.0
369,498,42,2,0,770.0
374,408,42,2,0,866.0
378,454,41,2,0,67.0
382,488,41,2,0,1401.0
385,495,41,2,0,510.0
384,766,41,2,0,452.0
387,507,43,2,0,510.0
387,196,42,2,0,1289.0
391,915,42,2,-1,-1.0
394,780,44,2,0,413.0
393,772,40,2,0,413.0
396,431,43,2,0,233.0
395,207,42,2,0,1289.0
396,569,40,2,0,1428.0
396,881,40,2,0,453.0
401,214,42,2,0,1289.0
401,538,41,2,0,378.0
401,732,41,2,0,1476.0
401,785,40,2,0,413.0
405,210,43,2,0,1289.0
404,794,42,2,0,413.0
408,520,41,2,0,42.0
409,531,42,2,0,378.0
413,863,41,2,0,-1.0
422,157,42,2,0,489.0
422,839,43,2,0,242.0
427,456,41,2,0,1396.0
426,560,42,2,0,378.0
426,657,41,2,0,857.0
437,731,41,2,0,402.0
439,270,42,2,0,1319.0
441,785,41,2,0,976.0
444,595,42,2,0,499.0
448,645,41,2,0,388.0
450,599,41,2,0,1441.0
461,86,43,2,0,407.0
459,187,41,2,0,784.0
462,660,40,2,0,388.0
467,577,42,2,0,1441.0
477,275,41,2,0,244.0
487,196,41,2,0,481.0
500,211,42,2,0,1298.0
502,705,41,2,0,82.0
507,637,42,2,0,702.0
524,198,44,2,0,512.0
524,635,42,2,0,1453.0
526,663,41,2,0,397.0
529,643,41,2,0,1453.0
531,630,42,2,0,1453.0
545,605,41,2,0,1443.0
547,647,41,2,-1,-1.0
549,423,43,2,0,380.0
554,667,41,2,0,79.0
557,192,41,2,0,103.0
557,424,42,2,0,380.0
568,346,42,2,0,1345.0
567,384,41,2,0,238.0
567,411,41,2,0,380.0
568,191,41,2,0,103.0
570,425,41,2,0,380.0
574,385,41,2,0,238.0
576,382,41,2,0,238.0
576,683,42,2,0,445.0
578,515,43,2,0,569.0
582,552,42,2,0,1425.0
588,683,41,2,0,445.0
589,656,41,2,0,417.0
590,341,42,2,0,-1.0
599,382,42,2,0,238.0
599,201,46,2,0,1294.0
603,166,42,2,0,416.0
606,188,43,2,0,1294.0
610,367,42,2,0,-1.0
608,371,42,2,0,-1.0
618,531,41,2,0,645.0
623,157,41,2,0,1275.0
623,173,42,2,0,-1.0
624,170,41,2,0,-1.0
628,166,41,2,0,-1.0
634,163,45,2,0,-1.0
639,334,41,2,0,717.0
644,243,42,2,0,1317.0
643,474,41,2,0,219.0
646,158,42,2,0,718.0
668,103,42,2,0,1107.0
685,594,42,2,0,70.0
686,531,41,2,-1,-1.0
690,771,42,2,0,-1.0
693,614,43,2,0,62.0
694,623,42,2,0,62.0
696,611,42,2,0,62.0
698,641,41,2,0,428.0
699,624,42,2,0,62.0
704,624,42,2,0,516.0
707,643,41,2,0,369.0
719,650,41,2,0,369.0
722,584,42,2,0,107.0
727,667,40,2,0,91.0
730,593,42,2,0,107.0
746,553,41,2,0,286.0
755,659,41,2,0,91.0
761,54,44,2,-1,-1.0
762,727,41,2,0,-1.0
765,575,41,2,0,-1.0
772,553,42,2,0,250.0
775,653,42,2,0,473.0
777,710,43,2,0,447.0
786,529,41,2,0,250.0
844,42,40,2,0,1201.0
845,44,42,2,0,1201.0
866,876,42,2,0,517.0
869,762,41,2,0,802.0
880,890,42,2,0,517.0
886,890,41,2,0,517.0
896,469,41,2,0,437.0
912,485,42,2,0,437.0
930,925,43,2,-1,-1.0
934,19,41,2,0,245.0
992,938,44,2,0,750.0
48,586,42,2,0,220.0
62,611,41,2,0,697.0
165,986,44,2,-1,-1.0
218,613,42,2,0,1449.0
237,50,47,2,0,261.0
239,568,42,2,0,1433.0
241,294,43,2,0,491.0
242,588,43,2,0,1438.0
244,624,43,2,-1,-1.0
246,283,43,2,0,491.0
275,91,45,2,0,-1.0
291,228,42,2,0,267.0
296,611,41,2,0,230.0
301,606,44,2,0,230.0
328,628,43,2,0,432.0
335,173,42,2,0,795.0
351,603,42,2,0,-1.0
362,846,42,2,0,123.0
370,415,43,2,0,866.0
380,577,42,2,0,94.0
382,495,43,2,0,510.0
382,808,41,2,0,519.0
383,161,42,2,0,86.0
385,382,42,2,0,1359.0
387,801,43,2,0,413.0
388,565,43,2,0,1428.0
390,153,45,2,0,86.0
391,202,44,2,0,1289.0
392,440,43,2,0,233.0
393,445,42,2,0,233.0
393,361,42,2,0,1359.0
396,562,42,2,0,1428.0
396,761,42,2,0,1476.0
397,802,43,2,0,413.0
399,398,43,2,0,528.0
401,450,42,2,0,233.0
413,563,41,2,0,378.0
417,207,43,2,0,791.0
415,805,42,2,0,425.0
417,515,43,2,0,42.0
423,529,42,2,0,42.0
425,738,42,2,0,1476.0
429,778,42,2,0,442.0
431,514,42,2,0,42.0
431,761,42,2,0,976.0
438,254,43,2,0,455.0
439,754,42,2,0,976.0
441,808,43,2,0,425.0
442,209,42,2,0,791.0
446,757,43,2,0,976.0
459,236,43,2,0,443.0
511,211,43,2,0,1298.0
517,194,43,2,0,512.0
519,604,42,2,0,1436.0
525,298,42,2,0,404.0
549,545,43,2,0,1421.0
552,386,42,2,0,427.0
553,375,42,2,0,427.0
563,668,42,2,0,445.0
565,417,41,2,0,380.0
574,762,43,2,-1,-1.0
575,548,42,2,0,1425.0
577,182,42,2,0,52.0
581,298,43,2,0,544.0
585,551,42,2,0,1425.0
584,556,42,2,0,1425.0
599,473,44,2,0,482.0
619,179,46,2,0,1294.0
639,476,42,2,0,219.0
651,473,42,2,-1,-1.0
697,615,42,2,0,62.0
715,626,42,2,0,369.0
718,562,43,2,0,839.0
725,661,43,2,0,91.0
748,530,43,2,0,634.0
756,654,43,2,0,91.0
762,9,44,2,-1,-1.0
770,663,43,2,0,1466.0
770,64,41,2,-1,-1.0
769,562,42,2,0,250.0
825,826,43,2,0,384.0
870,34,42,2,0,1207.0
870,377,43,2,-1,-1.0
876,874,43,2,0,517.0
894,33,43,2,0,429.0
907,482,42,2,0,437.0
1001,407,42,2,0,1372.0
6,671,42,2,0,757.0
7,683,44,2,0,542.0
8,687,43,2,0,542.0
21,512,44,2,0,720.0
43,642,43,2,-1,-1.0
53,608,43,2,0,1445.0
63,593,44,2,0,251.0
77,580,44,2,0,1437.0
97,605,44,2,0,486.0
104,449,43,2,0,743.0
106,568,42,2,0,1427.0
120,596,46,2,0,74.0
124,587,44,2,0,74.0
176,1002,44,2,-1,-1.0
179,37,47,2,0,143.0
179,1014,46,2,-1,-1.0
211,446,43,2,0,431.0
216,155,43,2,0,60.0
222,844,45,2,0,1496.0
229,561,43,2,0,1433.0
237,477,43,2,-1,-1.0
261,574,44,2,0,1438.0
266,482,43,2,0,-1.0
274,296,43,2,0,491.0
287,220,43,2,0,267.0
289,577,44,2,0,230.0
297,150,43,2,0,253.0
305,224,44,2,0,474.0
308,272,42,2,0,396.0
310,605,43,2,0,230.0
310,525,44,2,0,262.0
312,238,43,2,0,474.0
324,934,44,2,-1,-1.0
326,584,43,2,0,66.0
330,605,44,2,0,432.0
334,480,43,2,0,716.0
336,425,43,2,0,807.0
346,429,43,2,0,807.0
352,764,45,2,0,479.0
353,604,44,2,0,-1.0
362,563,43,2,0,94.0
363,622,44,2,0,94.0
363,867,43,2,0,222.0
364,492,43,2,0,510.0
364,862,43,2,0,222.0
366,614,43,2,0,94.0
366,803,43,2,0,268.0
367,425,42,2,0,67.0
371,132,44,2,0,118.0
370,422,43,2,0,67.0
373,205,44,2,0,527.0
373,373,43,2,0,1359.0
372,506,43,2,0,770.0
373,425,43,2,0,67.0
373,615,44,2,0,94.0
375,452,43,2,0,67.0
376,506,44,2,0,770.0
378,154,43,2,0,86.0
377,515,42,2,0,770.0
379,458,42,2,0,233.0
381,499,44,2,0,510.0
381,550,43,2,0,1428.0
388,546,43,2,0,1428.0
390,773,43,2,0,413.0
391,507,44,2,0,510.0
390,776,43,2,0,413.0
391,498,44,2,0,1401.0
391,798,44,2,0,413.0
392,457,43,2,0,233.0
393,826,44,2,0,519.0
395,565,43,2,0,1428.0
399,452,43,2,0,233.0
400,788,44,2,0,413.0
400,375,43,2,0,1359.0
400,531,43,2,0,378.0
401,751,43,2,0,1476.0
400,390,44,2,0,528.0
404,747,43,2,0,1476.0
405,517,43,2,0,42.0
403,514,44,2,0,42.0
407,758,43,2,0,1476.0
409,810,43,2,0,425.0
412,800,42,2,0,425.0
412,815,43,2,0,425.0
414,437,43,2,0,1396.0
416,567,43,2,0,414.0
419,848,42,2,0,242.0
423,517,44,2,0,42.0
426,451,43,2,0,1396.0
429,670,43,2,0,686.0
433,738,43,2,0,724.0
433,469,44,2,0,1396.0
438,748,44,2,0,818.0
442,714,43,2,0,725.0
452,209,44,2,0,235.0
463,213,45,2,0,235.0
472,608,43,2,0,1441.0
476,205,43,2,0,235.0
483,238,44,2,0,443.0
507,216,43,2,0,1298.0
508,207,43,2,0,1298.0
518,665,43,2,0,397.0
521,207,44,2,0,1298.0
521,663,43,2,0,397.0
524,653,43,2,0,397.0
528,334,44,2,0,763.0
537,196,44,2,0,512.0
548,404,44,2,0,427.0
555,535,44,2,0,1421.0
557,188,43,2,0,103.0
559,663,44,2,0,397.0
559,159,44,2,0,103.0
566,415,42,2,0,380.0
572,337,43,2,0,1345.0
572,765,43,2,-1,-1.0
582,387,44,2,0,238.0
583,161,43,2,0,52.0
583,503,42,2,0,569.0
591,378,45,2,0,238.0
602,191,44,2,0,1294.0
602,196,43,2,0,1294.0
620,365,43,2,-1,-1.0
620,176,43,2,0,-1.0
625,410,44,2,0,515.0
628,572,42,2,0,1432.0
636,388,42,2,-1,-1.0
654,556,42,2,0,246.0
658,384,43,2,0,53.0
672,103,44,2,0,1107.0
691,621,43,2,0,62.0
696,176,43,2,0,709.0
699,598,44,2,0,70.0
708,679,44,2,0,801.0
711,607,43,2,0,353.0
714,471,43,2,0,155.0
720,602,42,2,0,353.0
723,610,42,2,0,353.0
723,652,43,2,0,91.0
727,589,43,2,0,107.0
731,639,43,2,0,727.0
733,653,43,2,0,91.0
740,629,42,2,0,727.0
744,7,46,2,-1,-1.0
758,594,43,2,0,360.0
760,703,43,2,0,447.0
762,708,44,2,0,447.0
765,560,43,2,0,250.0
765,653,43,2,0,473.0
773,112,44,2,-1,-1.0
778,585,43,2,0,458.0
782,533,44,2,0,250.0
798,514,43,2,0,811.0
812,70,44,2,0,490.0
872,876,43,2,0,517.0
876,881,45,2,0,517.0
893,27,45,2,0,429.0
904,481,42,2,0,437.0
906,462,44,2,0,437.0
906,471,43,2,0,437.0
911,458,44,2,0,437.0
982,533,42,2,0,460.0
987,682,44,2,0,822.0
35,557,45,2,0,220.0
41,578,44,2,0,220.0
52,653,47,2,0,823.0
54,153,43,2,0,-1.0
56,591,44,2,0,251.0
73,632,45,2,0,697.0
84,572,44,2,0,1437.0
84,577,44,2,0,1437.0
100,621,44,2,0,486.0
111,591,45,2,0,74.0
124,958,51,2,-1,-1.0
127,604,47,2,0,74.0
131,598,46,2,0,74.0
152,38,49,2,0,-1.0
162,1008,45,2,-1,-1.0
173,129,45,2,-1,-1.0
179,891,45,2,-1,-1.0
248,280,44,2,0,491.0
248,449,44,2,0,1387.0
260,293,44,2,0,491.0
277,470,44,2,-1,-1.0
285,817,44,2,0,478.0
290,953,44,2,0,395.0
297,569,44,2,0,255.0
298,233,44,2,0,267.0
300,218,44,2,-1,-1.0
305,589,45,2,0,230.0
309,248,44,2,-1,-1.0
311,217,44,2,-1,-1.0
320,172,44,2,0,795.0
326,665,44,2,0,387.0
328,595,44,2,0,432.0
332,169,44,2,0,795.0
332,432,45,2,0,807.0
335,416,45,2,0,807.0
338,615,49,2,0,432.0
338,174,44,2,0,795.0
338,639,43,2,0,796.0
343,490,44,2,0,1408.0
347,132,44,2,0,277.0
347,641,44,2,0,432.0
348,464,45,2,0,67.0
351,273,44,2,0,451.0
351,580,43,2,0,94.0
347,753,51,2,0,479.0
356,409,45,2,0,815.0
360,419,44,2,0,67.0
362,838,44,2,0,123.0
367,622,44,2,0,94.0
367,867,44,2,0,222.0
368,864,45,2,0,222.0
369,492,44,2,0,67.0
369,616,44,2,0,94.0
370,203,43,2,0,527.0
372,435,44,2,0,67.0
373,508,44,2,0,770.0
372,514,44,2,0,770.0
375,202,43,2,0,527.0
377,764,44,2,0,452.0
377,903,44,2,-1,-1.0
382,760,44,2,0,452.0
383,364,44,2,0,1359.0
389,131,43,2,0,263.0
393,572,44,2,0,411.0
394,898,44,2,0,453.0
397,438,43,2,0,233.0
396,442,43,2,0,233.0
398,743,44,2,0,1476.0
398,733,44,2,0,1476.0
398,746,44,2,0,1476.0
403,401,44,2,0,528.0
403,820,43,2,0,519.0
409,815,44,2,0,425.0
413,712,45,2,0,498.0
412,844,45,2,0,242.0
414,798,43,2,0,425.0
414,865,45,2,0,-1.0
417,202,44,2,0,791.0
417,705,44,2,0,498.0
423,196,44,2,0,791.0
426,795,45,2,0,425.0
428,529,44,2,0,42.0
433,725,44,2,0,724.0
434,727,44,2,0,724.0
436,809,44,2,0,425.0
437,247,44,2,0,455.0
437,816,43,2,0,425.0
439,744,44,2,0,818.0
439,795,44,2,0,976.0
440,801,44,2,0,976.0
441,756,44,2,0,976.0
443,987,44,2,-1,-1.0
459,599,44,2,0,1441.0
461,435,44,2,0,68.0
461,452,44,2,-1,-1.0
471,598,44,2,0,1441.0
471,605,44,2,0,1441.0
475,210,50,2,0,235.0
484,199,44,2,0,481.0
486,224,44,2,0,734.0
507,634,43,2,0,702.0
513,208,44,2,0,1298.0
527,633,45,2,0,1453.0
528,661,45,2,0,397.0
531,568,44,2,0,1436.0
536,199,43,2,0,512.0
535,633,44,2,0,1453.0
548,657,45,2,0,397.0
552,243,45,2,0,133.0
558,657,45,2,0,397.0
563,165,44,2,0,103.0
565,231,44,2,0,754.0
567,393,44,2,0,238.0
572,410,43,2,0,238.0
572,653,44,2,0,397.0
571,367,48,2,0,780.0
575,540,45,2,0,1421.0
582,192,44,2,0,416.0
584,355,44,2,0,-1.0
591,804,46,2,-1,-1.0
591,364,44,2,0,-1.0
592,404,44,2,0,76.0
593,383,44,2,0,238.0
596,369,45,2,0,238.0
597,358,44,2,0,-1.0
603,193,44,2,0,1294.0
607,575,44,2,0,464.0
608,360,45,2,0,-1.0
609,377,44,2,0,-1.0
609,185,44,2,0,1294.0
613,366,44,2,0,-1.0
622,380,44,2,-1,-1.0
636,390,44,2,-1,-1.0
645,149,44,2,0,718.0
686,277,44,2,0,248.0
687,592,44,2,0,70.0
688,600,45,2,0,70.0
688,415,43,2,0,249.0
693,607,44,2,0,70.0
699,635,43,2,0,369.0
701,609,44,2,0,62.0
707,617,44,2,0,516.0
712,631,53,2,0,369.0
719,567,43,2,0,107.0
725,50,44,2,0,810.0
723,665,45,2,0,91.0
725,576,44,2,0,107.0
747,677,44,2,0,394.0
751,670,44,2,0,394.0
769,676,44,2,0,1466.0
777,546,44,2,0,250.0
779,571,44,2,0,-1.0
780,578,44,2,0,458.0
784,720,44,2,0,92.0
792,530,45,2,0,250.0
829,52,45,2,0,1230.0
847,877,45,2,0,257.0
857,760,45,2,0,80.0
862,762,44,2,0,80.0
888,887,46,2,0,517.0
903,33,44,2,0,429.0
905,458,44,2,0,437.0
904,519,44,2,0,72.0
910,474,44,2,0,437.0
947,969,48,2,0,1532.0
970,396,43,2,-1,-1.0
2,98,44,2,0,1261.0
2,670,45,2,0,757.0
4,656,46,2,0,757.0
40,567,51,2,0,220.0
47,586,45,2,0,220.0
53,599,45,2,0,251.0
57,607,45,2,0,697.0
61,595,45,2,0,251.0
72,573,45,2,0,1437.0
79,627,46,2,0,697.0
79,637,49,2,-1,-1.0
86,604,44,2,0,486.0
100,572,45,2,0,1437.0
103,595,45,2,0,486.0
115,604,50,2,0,486.0
141,1019,44,2,0,-1.0
182,889,45,2,-1,-1.0
203,880,45,2,0,1507.0
204,86,47,2,0,424.0
213,172,45,2,0,60.0
244,295,44,2,0,491.0
260,296,45,2,0,491.0
260,587,46,2,0,1438.0
272,475,45,2,-1,-1.0
273,478,45,2,-1,-1.0
277,160,45,2,0,364.0
286,175,46,2,0,85.0
285,582,44,2,0,230.0
290,239,45,2,0,267.0
296,471,45,2,-1,-1.0
299,141,45,2,0,253.0
299,154,45,2,0,253.0
299,599,46,2,0,230.0
303,270,45,2,0,396.0
316,171,46,2,0,795.0
317,599,45,2,0,432.0
318,615,45,2,0,432.0
320,175,45,2,0,795.0
320,156,45,2,0,509.0
324,628,45,2,0,432.0
327,557,45,2,0,66.0
327,127,45,2,0,277.0
330,571,44,2,0,66.0
333,588,45,2,0,432.0
335,623,45,2,0,432.0
335,626,44,2,0,432.0
339,94,45,2,0,1241.0
348,130,46,2,0,277.0
350,940,46,2,0,254.0
351,578,45,2,0,94.0
352,271,45,2,0,451.0
352,758,44,2,0,479.0
354,460,44,2,0,67.0
357,461,46,2,0,67.0
358,601,45,2,0,-1.0
364,320,46,2,0,1337.0
365,565,45,2,0,94.0
366,430,46,2,0,67.0
370,569,46,2,0,94.0
371,494,45,2,0,67.0
372,481,44,2,0,67.0
374,490,45,2,0,67.0
378,495,45,2,0,510.0
378,619,45,2,0,494.0
378,811,45,2,0,519.0
380,444,45,2,0,233.0
383,202,45,2,0,527.0
383,528,46,2,0,770.0
387,207,46,2,0,1289.0
389,217,44,2,0,1289.0
389,370,45,2,0,1359.0
391,447,45,2,0,233.0
392,449,44,2,0,233.0
392,857,45,2,0,1505.0
394,386,45,2,0,528.0
393,722,48,2,0,498.0
398,516,44,2,0,42.0
398,729,50,2,0,498.0
398,301,44,2,-1,-1.0
400,386,45,2,0,528.0
399,556,46,2,0,1428.0
404,213,45,2,0,1289.0
407,385,52,2,0,528.0
407,381,44,2,0,1359.0
409,218,45,2,0,1308.0
410,420,45,2,-1,-1.0
409,554,45,2,0,378.0
410,749,45,2,0,1476.0
410,854,46,2,0,242.0
412,821,46,2,0,1487.0
415,527,45,2,0,101.0
414,853,45,2,0,242.0
416,814,45,2,0,425.0
419,238,45,2,0,455.0
419,794,45,2,0,425.0
420,544,45,2,0,275.0
423,808,45,2,0,425.0
424,562,45,2,0,378.0
424,729,45,2,0,724.0
431,816,46,2,0,425.0
438,455,46,2,0,1388.0
438,798,46,2,0,976.0
438,806,45,2,0,425.0
448,519,44,2,0,392.0
456,151,45,2,0,96.0
464,572,45,2,0,1441.0
464,655,45,2,0,388.0
466,592,45,2,0,1441.0
465,708,50,2,0,379.0
472,215,48,2,0,235.0
474,589,45,2,0,1441.0
473,592,45,2,0,1441.0
481,201,48,2,0,784.0
498,649,46,2,0,702.0
514,202,46,2,0,1298.0
516,206,45,2,0,1298.0
517,585,45,2,-1,-1.0
522,675,44,2,0,397.0
524,481,46,2,0,1398.0
536,656,44,2,0,397.0
538,653,45,2,0,397.0
544,390,47,2,0,427.0
547,668,45,2,0,79.0
549,674,44,2,0,79.0
565,360,48,2,0,1345.0
570,390,45,2,0,238.0
577,396,45,2,0,238.0
577,357,47,2,0,-1.0
579,330,45,2,0,-1.0
590,225,45,2,0,981.0
596,378,44,2,0,238.0
595,642,46,2,0,514.0
597,362,45,2,0,-1.0
598,197,44,2,0,1294.0
599,373,46,2,0,238.0
602,186,45,2,0,1294.0
604,354,45,2,0,-1.0
603,648,45,2,0,514.0
613,174,45,2,0,1294.0
624,171,49,2,0,-1.0
622,408,45,2,0,515.0
623,166,45,2,0,-1.0
624,423,45,2,0,515.0
624,442,45,2,0,456.0
628,565,45,2,0,1432.0
628,569,45,2,0,1432.0
632,420,45,2,0,515.0
644,393,45,2,0,667.0
678,610,45,2,0,70.0
680,602,47,2,0,70.0
682,607,46,2,0,70.0
684,434,45,2,0,545.0
710,641,44,2,0,369.0
717,801,46,2,0,746.0
721,61,45,2,0,810.0
741,60,46,2,0,810.0
750,127,45,2,-1,-1.0
752,562,48,2,0,286.0
755,630,45,2,0,727.0
757,672,46,2,0,394.0
